Date,Time,Count
2020-05-31,17-39-15,3
2020-05-31,17-42-36,1
2020-05-31,17-45-57,2
2020-05-31,17-49-18,5
2020-05-31,17-52-39,2
2020-05-31,17-56-00,1
2020-05-31,17-59-21,4
2020-05-31,18-02-42,5
2020-05-31,18-06-03,4
2020-05-31,18-09-24,3
2020-05-31,18-12-45,3
2020-05-31,18-16-06,3
2020-05-31,18-19-27,3
2020-05-31,18-22-48,0
2020-05-31,18-26-09,2
2020-06-01,09-00-00,3
2020-06-01,09-03-21,1
2020-06-01,09-06-42,2
2020-06-01,09-10-03,1
2020-06-01,09-13-24,5
2020-06-01,09-16-45,3
2020-06-01,09-20-06,3
2020-06-01,09-23-27,5
2020-06-01,09-26-48,2
2020-06-01,09-30-09,4
2020-06-01,09-33-30,2
2020-06-01,09-36-51,5
2020-06-01,09-40-12,3
2020-06-01,09-43-33,3
2020-06-01,09-46-54,1
2020-06-01,09-50-15,1
2020-06-01,09-53-36,3
2020-06-01,09-56-57,2
2020-06-01,10-00-18,4
2020-06-01,10-03-39,3
2020-06-01,10-07-00,3
2020-06-01,10-10-21,1
2020-06-01,10-13-42,2
2020-06-01,10-17-03,2
2020-06-01,10-20-24,5
2020-06-01,10-23-45,1
2020-06-01,10-27-06,5
2020-06-01,10-30-27,2
2020-06-01,10-33-48,4
2020-06-01,10-37-09,2
2020-06-01,10-40-30,1
2020-06-01,10-43-51,4
2020-06-01,10-47-12,3
2020-06-01,10-50-33,2
2020-06-01,10-53-54,1
2020-06-01,10-57-15,4
2020-06-01,11-00-36,1
2020-06-01,11-03-57,2
2020-06-01,11-07-18,1
2020-06-01,11-10-39,4
2020-06-01,11-14-00,3
2020-06-01,11-17-21,3
2020-06-01,11-20-42,2
2020-06-01,11-24-03,3
2020-06-01,11-27-24,3
2020-06-01,11-30-45,4
2020-06-01,11-34-06,2
2020-06-01,11-37-27,2
2020-06-01,11-40-48,6
2020-06-01,11-44-09,2
2020-06-01,11-47-30,1
2020-06-01,11-50-51,2
2020-06-01,11-54-12,2
2020-06-01,11-57-33,1
2020-06-01,12-00-54,2
2020-06-01,12-04-15,1
2020-06-01,12-07-36,5
2020-06-01,12-10-57,2
2020-06-01,12-14-18,2
2020-06-01,12-17-39,3
2020-06-01,12-21-00,1
2020-06-01,12-24-21,1
2020-06-01,12-27-42,1
2020-06-01,12-31-03,1
2020-06-01,12-34-24,1
2020-06-01,12-37-45,1
2020-06-01,12-41-06,2
2020-06-01,12-44-27,2
2020-06-01,12-47-48,3
2020-06-01,12-51-09,9
2020-06-01,12-54-30,1
2020-06-01,12-57-51,1
2020-06-01,13-01-12,1
2020-06-01,13-04-33,3
2020-06-01,13-07-54,2
2020-06-01,13-11-15,7
2020-06-01,13-14-36,2
2020-06-01,13-17-57,2
2020-06-01,13-21-18,1
2020-06-01,13-24-39,3
2020-06-01,13-28-00,2
2020-06-01,13-31-21,2
2020-06-01,13-34-42,4
2020-06-01,13-38-03,2
2020-06-01,13-41-24,6
2020-06-01,13-44-45,1
2020-06-01,13-48-06,4
2020-06-01,13-51-27,4
2020-06-01,13-54-48,3
2020-06-01,13-58-09,2
2020-06-01,14-01-30,3
2020-06-01,14-04-51,5
2020-06-01,14-08-12,6
2020-06-01,14-11-33,1
2020-06-01,14-14-54,10
2020-06-01,14-18-15,1
2020-06-01,14-21-36,7
2020-06-01,14-24-57,2
2020-06-01,14-28-18,4
2020-06-01,14-31-39,2
2020-06-01,14-35-00,2
2020-06-01,14-38-21,1
2020-06-01,14-41-42,2
2020-06-01,14-45-03,1
2020-06-01,14-48-24,3
2020-06-01,14-51-45,3
2020-06-01,14-55-06,3
2020-06-01,14-58-27,1
2020-06-01,15-01-48,3
2020-06-01,15-05-09,1
2020-06-01,15-08-30,2
2020-06-01,15-11-51,5
2020-06-01,15-15-12,5
2020-06-01,15-18-33,3
2020-06-01,15-21-54,4
2020-06-01,15-25-15,2
2020-06-01,15-28-36,5
2020-06-01,15-31-57,4
2020-06-01,15-35-18,3
2020-06-01,15-38-39,3
2020-06-01,15-42-00,2
2020-06-01,15-45-21,4
2020-06-01,15-48-42,2
2020-06-01,15-52-03,2
2020-06-01,15-55-24,9
2020-06-01,15-58-45,3
2020-06-01,16-02-06,8
2020-06-01,16-05-27,5
2020-06-01,16-08-48,5
2020-06-01,16-12-09,2
2020-06-01,16-15-30,1
2020-06-01,16-18-51,2
2020-06-01,16-22-12,4
2020-06-01,16-25-33,2
2020-06-01,16-28-54,4
2020-06-01,16-32-15,2
2020-06-01,16-35-36,2
2020-06-01,16-38-57,2
2020-06-01,16-42-18,2
2020-06-01,16-45-39,2
2020-06-01,16-49-00,8
2020-06-01,16-52-21,5
2020-06-01,16-55-42,2
2020-06-01,16-59-03,3
2020-06-01,17-02-24,4
2020-06-01,17-05-45,4
2020-06-01,17-09-06,1
2020-06-01,17-12-27,3
2020-06-01,17-15-48,4
2020-06-01,17-19-09,1
2020-06-01,17-22-30,3
2020-06-01,17-25-51,3
2020-06-01,17-29-12,2
2020-06-01,17-32-33,1
2020-06-01,17-35-54,0
2020-06-01,17-39-15,1
2020-06-01,17-42-36,1
2020-06-01,17-45-57,3
2020-06-01,17-49-18,3
2020-06-01,17-52-39,3
2020-06-01,17-56-00,3
2020-06-01,17-59-21,2
2020-06-01,18-02-42,3
2020-06-01,18-06-03,5
2020-06-01,18-09-24,3
2020-06-01,18-12-45,4
2020-06-01,18-16-06,4
2020-06-01,18-19-27,1
2020-06-01,18-22-48,1
2020-06-01,18-26-09,3
2020-06-02,09-00-00,2
2020-06-02,09-03-21,0
2020-06-02,09-06-42,1
2020-06-02,09-10-03,5
2020-06-02,09-13-24,4
2020-06-02,09-16-45,3
2020-06-02,09-20-06,3
2020-06-02,09-23-27,3
2020-06-02,09-26-48,4
2020-06-02,09-30-09,3
2020-06-02,09-33-30,2
2020-06-02,09-36-51,2
2020-06-02,09-40-12,3
2020-06-02,09-43-33,1
2020-06-02,09-46-54,3
2020-06-02,09-50-15,6
2020-06-02,09-53-36,1
2020-06-02,09-56-57,1
2020-06-02,10-00-18,2
2020-06-02,10-03-39,2
2020-06-02,10-07-00,2
2020-06-02,10-10-21,1
2020-06-02,10-13-42,3
2020-06-02,10-17-03,1
2020-06-02,10-20-24,2
2020-06-02,10-23-45,2
2020-06-02,10-27-06,7
2020-06-02,10-30-27,5
2020-06-02,10-33-48,2
2020-06-02,10-37-09,2
2020-06-02,10-40-30,1
2020-06-02,10-43-51,2
2020-06-02,10-47-12,3
2020-06-02,10-50-33,2
2020-06-02,10-53-54,4
2020-06-02,10-57-15,4
2020-06-02,11-00-36,4
2020-06-02,11-03-57,6
2020-06-02,11-07-18,4
2020-06-02,11-10-39,1
2020-06-02,11-14-00,2
2020-06-02,11-17-21,2
2020-06-02,11-20-42,4
2020-06-02,11-24-03,3
2020-06-02,11-27-24,1
2020-06-02,11-30-45,4
2020-06-02,11-34-06,4
2020-06-02,11-37-27,2
2020-06-02,11-40-48,3
2020-06-02,11-44-09,2
2020-06-02,11-47-30,1
2020-06-02,11-50-51,1
2020-06-02,11-54-12,5
2020-06-02,11-57-33,2
2020-06-02,12-00-54,3
2020-06-02,12-04-15,8
2020-06-02,12-07-36,4
2020-06-02,12-10-57,5
2020-06-02,12-14-18,0
2020-06-02,12-17-39,2
2020-06-02,12-21-00,1
2020-06-02,12-24-21,1
2020-06-02,12-27-42,1
2020-06-02,12-31-03,1
2020-06-02,12-34-24,1
2020-06-02,12-37-45,5
2020-06-02,12-41-06,4
2020-06-02,12-44-27,2
2020-06-02,12-47-48,9
2020-06-02,12-51-09,4
2020-06-02,12-54-30,3
2020-06-02,12-57-51,3
2020-06-02,13-01-12,4
2020-06-02,13-04-33,2
2020-06-02,13-07-54,2
2020-06-02,13-11-15,4
2020-06-02,13-14-36,3
2020-06-02,13-17-57,5
2020-06-02,13-21-18,2
2020-06-02,13-24-39,4
2020-06-02,13-28-00,3
2020-06-02,13-31-21,2
2020-06-02,13-34-42,4
2020-06-02,13-38-03,1
2020-06-02,13-41-24,6
2020-06-02,13-44-45,1
2020-06-02,13-48-06,4
2020-06-02,13-51-27,1
2020-06-02,13-54-48,4
2020-06-02,13-58-09,3
2020-06-02,14-01-30,3
2020-06-02,14-04-51,1
2020-06-02,14-08-12,2
2020-06-02,14-11-33,4
2020-06-02,14-14-54,4
2020-06-02,14-18-15,3
2020-06-02,14-21-36,1
2020-06-02,14-24-57,3
2020-06-02,14-28-18,3
2020-06-02,14-31-39,3
2020-06-02,14-35-00,2
2020-06-02,14-38-21,2
2020-06-02,14-41-42,9
2020-06-02,14-45-03,4
2020-06-02,14-48-24,3
2020-06-02,14-51-45,2
2020-06-02,14-55-06,2
2020-06-02,14-58-27,1
2020-06-02,15-01-48,2
2020-06-02,15-05-09,1
2020-06-02,15-08-30,4
2020-06-02,15-11-51,2
2020-06-02,15-15-12,1
2020-06-02,15-18-33,4
2020-06-02,15-21-54,3
2020-06-02,15-25-15,1
2020-06-02,15-28-36,1
2020-06-02,15-31-57,1
2020-06-02,15-35-18,2
2020-06-02,15-38-39,5
2020-06-02,15-42-00,4
2020-06-02,15-45-21,4
2020-06-02,15-48-42,1
2020-06-02,15-52-03,7
2020-06-02,15-55-24,1
2020-06-02,15-58-45,2
2020-06-02,16-02-06,3
2020-06-02,16-05-27,3
2020-06-02,16-08-48,3
2020-06-02,16-12-09,1
2020-06-02,16-15-30,1
2020-06-02,16-18-51,4
2020-06-02,16-22-12,2
2020-06-02,16-25-33,5
2020-06-02,16-28-54,5
2020-06-02,16-32-15,3
2020-06-02,16-35-36,3
2020-06-02,16-38-57,2
2020-06-02,16-42-18,7
2020-06-02,16-45-39,6
2020-06-02,16-49-00,5
2020-06-02,16-52-21,3
2020-06-02,16-55-42,1
2020-06-02,16-59-03,3
2020-06-02,17-02-24,2
2020-06-02,17-05-45,3
2020-06-02,17-09-06,4
2020-06-02,17-12-27,1
2020-06-02,17-15-48,2
2020-06-02,17-19-09,8
2020-06-02,17-22-30,4
2020-06-02,17-25-51,5
2020-06-02,17-29-12,2
2020-06-02,17-32-33,8
2020-06-02,17-35-54,1
2020-06-02,17-39-15,2
2020-06-02,17-42-36,4
2020-06-02,17-45-57,4
2020-06-02,17-49-18,3
2020-06-02,17-52-39,1
2020-06-02,17-56-00,1
2020-06-02,17-59-21,2
2020-06-02,18-02-42,1
2020-06-02,18-06-03,5
2020-06-02,18-09-24,4
2020-06-02,18-12-45,5
2020-06-02,18-16-06,1
2020-06-02,18-19-27,5
2020-06-02,18-22-48,2
2020-06-02,18-26-09,2
2020-06-03,09-00-00,8
2020-06-03,09-03-03,3
2020-06-03,09-03-04,3
2020-06-03,09-06-06,4
2020-06-03,09-06-08,5
2020-06-03,09-09-09,1
2020-06-03,09-09-12,2
2020-06-03,09-12-12,4
2020-06-03,09-12-16,2
2020-06-03,09-15-15,2
2020-06-03,09-15-20,1
2020-06-03,09-18-18,1
2020-06-03,09-18-24,1
2020-06-03,09-21-21,1
2020-06-03,09-21-28,1
2020-06-03,09-24-24,3
2020-06-03,09-24-32,4
2020-06-03,09-27-27,3
2020-06-03,09-27-36,2
2020-06-03,09-30-30,6
2020-06-03,09-30-40,3
2020-06-03,09-33-33,1
2020-06-03,09-33-44,2
2020-06-03,09-36-36,0
2020-06-03,09-36-48,3
2020-06-03,09-39-39,1
2020-06-03,09-39-52,3
2020-06-03,09-42-42,2
2020-06-03,09-42-56,1
2020-06-03,09-45-45,3
2020-06-03,09-46-00,2
2020-06-03,09-48-48,2
2020-06-03,09-49-04,2
2020-06-03,09-51-51,4
2020-06-03,09-52-08,2
2020-06-03,09-54-54,3
2020-06-03,09-55-12,1
2020-06-03,09-57-57,1
2020-06-03,09-58-16,3
2020-06-03,10-01-00,9
2020-06-03,10-01-20,3
2020-06-03,10-04-03,5
2020-06-03,10-04-24,8
2020-06-03,10-07-06,2
2020-06-03,10-07-28,6
2020-06-03,10-10-09,2
2020-06-03,10-10-32,2
2020-06-03,10-13-12,2
2020-06-03,10-13-36,3
2020-06-03,10-16-15,0
2020-06-03,10-16-40,3
2020-06-03,10-19-18,4
2020-06-03,10-19-44,2
2020-06-03,10-22-21,9
2020-06-03,10-22-48,0
2020-06-03,10-25-24,3
2020-06-03,10-25-52,1
2020-06-03,10-28-27,1
2020-06-03,10-28-56,5
2020-06-03,10-31-30,2
2020-06-03,10-32-00,1
2020-06-03,10-34-33,3
2020-06-03,10-35-04,4
2020-06-03,10-37-36,4
2020-06-03,10-38-08,4
2020-06-03,10-40-39,2
2020-06-03,10-41-12,1
2020-06-03,10-43-42,2
2020-06-03,10-44-16,3
2020-06-03,10-46-45,2
2020-06-03,10-47-20,1
2020-06-03,10-49-48,2
2020-06-03,10-50-24,1
2020-06-03,10-52-51,2
2020-06-03,10-53-28,3
2020-06-03,10-55-54,2
2020-06-03,10-56-32,0
2020-06-03,10-58-57,1
2020-06-03,10-59-36,2
2020-06-03,11-02-00,1
2020-06-03,11-02-40,3
2020-06-03,11-05-03,1
2020-06-03,11-05-44,4
2020-06-03,11-08-06,6
2020-06-03,11-08-48,2
2020-06-03,11-11-09,5
2020-06-03,11-11-52,2
2020-06-03,11-14-12,1
2020-06-03,11-14-56,2
2020-06-03,11-17-15,2
2020-06-03,11-18-00,3
2020-06-03,11-20-18,2
2020-06-03,11-21-04,4
2020-06-03,11-23-21,6
2020-06-03,11-24-08,3
2020-06-03,11-26-24,4
2020-06-03,11-27-12,0
2020-06-03,11-29-27,10
2020-06-03,11-30-16,5
2020-06-03,11-32-30,3
2020-06-03,11-33-20,2
2020-06-03,11-35-33,2
2020-06-03,11-36-24,1
2020-06-03,11-38-36,2
2020-06-03,11-39-28,2
2020-06-03,11-41-39,9
2020-06-03,11-42-32,0
2020-06-03,11-44-42,3
2020-06-03,11-45-36,2
2020-06-03,11-47-45,4
2020-06-03,11-48-40,5
2020-06-03,11-50-48,2
2020-06-03,11-51-44,0
2020-06-03,11-53-51,2
2020-06-03,11-54-48,3
2020-06-03,11-56-54,5
2020-06-03,11-57-52,4
2020-06-03,11-59-57,6
2020-06-03,12-00-56,2
2020-06-03,12-03-00,5
2020-06-03,12-04-00,1
2020-06-03,12-06-03,4
2020-06-03,12-07-04,5
2020-06-03,12-09-06,2
2020-06-03,12-10-08,1
2020-06-03,12-12-09,2
2020-06-03,12-13-12,2
2020-06-03,12-15-12,1
2020-06-03,12-16-16,2
2020-06-03,12-18-15,2
2020-06-03,12-19-20,2
2020-06-03,12-21-18,2
2020-06-03,12-22-24,1
2020-06-03,12-24-21,2
2020-06-03,12-25-28,10
2020-06-03,12-27-24,3
2020-06-03,12-28-32,4
2020-06-03,12-30-27,5
2020-06-03,12-31-36,3
2020-06-03,12-33-30,1
2020-06-03,12-34-40,2
2020-06-03,12-36-33,3
2020-06-03,12-37-44,1
2020-06-03,12-39-36,1
2020-06-03,12-40-48,4
2020-06-03,12-42-39,5
2020-06-03,12-43-52,2
2020-06-03,12-45-42,2
2020-06-03,12-46-56,1
2020-06-03,12-48-45,2
2020-06-03,12-50-00,4
2020-06-03,12-51-48,2
2020-06-03,12-53-04,4
2020-06-03,12-54-51,3
2020-06-03,12-56-08,1
2020-06-03,12-57-54,3
2020-06-03,12-59-12,2
2020-06-03,13-00-57,1
2020-06-03,13-02-16,2
2020-06-03,13-04-00,7
2020-06-03,13-05-20,3
2020-06-03,13-07-03,4
2020-06-03,13-08-24,2
2020-06-03,13-10-06,3
2020-06-03,13-11-28,5
2020-06-03,13-13-09,4
2020-06-03,13-14-32,5
2020-06-03,13-16-12,5
2020-06-03,13-17-36,6
2020-06-03,13-19-15,1
2020-06-03,13-20-40,2
2020-06-03,13-22-18,4
2020-06-03,13-23-44,2
2020-06-03,13-25-21,3
2020-06-03,13-26-48,5
2020-06-03,13-28-24,9
2020-06-03,13-29-52,1
2020-06-03,13-31-27,3
2020-06-03,13-32-56,4
2020-06-03,13-34-30,2
2020-06-03,13-36-00,3
2020-06-03,13-37-33,4
2020-06-03,13-39-04,5
2020-06-03,13-40-36,2
2020-06-03,13-42-08,3
2020-06-03,13-43-39,1
2020-06-03,13-45-12,6
2020-06-03,13-46-42,2
2020-06-03,13-48-16,3
2020-06-03,13-49-45,1
2020-06-03,13-51-20,5
2020-06-03,13-52-48,2
2020-06-03,13-54-24,7
2020-06-03,13-55-51,4
2020-06-03,13-57-28,3
2020-06-03,13-58-54,1
2020-06-03,14-00-32,1
2020-06-03,14-01-57,2
2020-06-03,14-03-36,1
2020-06-03,14-05-00,1
2020-06-03,14-06-40,3
2020-06-03,14-08-03,1
2020-06-03,14-09-44,1
2020-06-03,14-11-06,1
2020-06-03,14-12-48,3
2020-06-03,14-14-09,1
2020-06-03,14-15-52,6
2020-06-03,14-17-12,2
2020-06-03,14-18-56,3
2020-06-03,14-20-15,2
2020-06-03,14-22-00,6
2020-06-03,14-23-18,1
2020-06-03,14-25-04,4
2020-06-03,14-26-21,3
2020-06-03,14-28-08,1
2020-06-03,14-29-24,2
2020-06-03,14-31-12,3
2020-06-03,14-32-27,3
2020-06-03,14-34-16,5
2020-06-03,14-35-30,4
2020-06-03,14-37-20,2
2020-06-03,14-38-33,6
2020-06-03,14-40-24,2
2020-06-03,14-41-36,2
2020-06-03,14-43-28,2
2020-06-03,14-44-39,4
2020-06-03,14-46-32,3
2020-06-03,14-47-42,4
2020-06-03,14-49-36,1
2020-06-03,14-50-45,2
2020-06-03,14-52-40,5
2020-06-03,14-53-48,0
2020-06-03,14-55-44,4
2020-06-03,14-56-51,2
2020-06-03,14-58-48,1
2020-06-03,14-59-54,4
2020-06-03,15-01-52,1
2020-06-03,15-02-57,3
2020-06-03,15-04-56,3
2020-06-03,15-06-00,3
2020-06-03,15-08-00,1
2020-06-03,15-09-03,2
2020-06-03,15-11-04,3
2020-06-03,15-12-06,5
2020-06-03,15-14-08,1
2020-06-03,15-15-09,1
2020-06-03,15-17-12,2
2020-06-03,15-18-12,3
2020-06-03,15-20-16,2
2020-06-03,15-21-15,4
2020-06-03,15-23-20,2
2020-06-03,15-24-18,3
2020-06-03,15-26-24,6
2020-06-03,15-27-21,3
2020-06-03,15-29-28,2
2020-06-03,15-30-24,2
2020-06-03,15-32-32,4
2020-06-03,15-33-27,3
2020-06-03,15-35-36,1
2020-06-03,15-36-30,3
2020-06-03,15-38-40,2
2020-06-03,15-39-33,3
2020-06-03,15-41-44,2
2020-06-03,15-42-36,1
2020-06-03,15-44-48,4
2020-06-03,15-45-39,5
2020-06-03,15-47-52,3
2020-06-03,15-48-42,5
2020-06-03,15-50-56,4
2020-06-03,15-51-45,1
2020-06-03,15-54-00,5
2020-06-03,15-54-48,2
2020-06-03,15-57-04,4
2020-06-03,15-57-51,2
2020-06-03,16-00-08,1
2020-06-03,16-00-54,3
2020-06-03,16-03-12,5
2020-06-03,16-03-57,3
2020-06-03,16-06-16,2
2020-06-03,16-07-00,1
2020-06-03,16-09-20,4
2020-06-03,16-10-03,9
2020-06-03,16-12-24,2
2020-06-03,16-13-06,1
2020-06-03,16-15-28,2
2020-06-03,16-16-09,3
2020-06-03,16-18-32,4
2020-06-03,16-19-12,4
2020-06-03,16-21-36,4
2020-06-03,16-22-15,1
2020-06-03,16-24-40,3
2020-06-03,16-25-18,1
2020-06-03,16-27-44,2
2020-06-03,16-28-21,1
2020-06-03,16-30-48,6
2020-06-03,16-31-24,3
2020-06-03,16-33-52,4
2020-06-03,16-34-27,5
2020-06-03,16-36-56,1
2020-06-03,16-37-30,6
2020-06-03,16-40-00,4
2020-06-03,16-40-33,1
2020-06-03,16-43-04,5
2020-06-03,16-43-36,3
2020-06-03,16-46-08,2
2020-06-03,16-46-39,4
2020-06-03,16-49-12,2
2020-06-03,16-49-42,1
2020-06-03,16-52-16,0
2020-06-03,16-52-45,1
2020-06-03,16-55-20,2
2020-06-03,16-55-48,3
2020-06-03,16-58-24,0
2020-06-03,16-58-51,3
2020-06-03,17-01-28,2
2020-06-03,17-01-54,3
2020-06-03,17-04-32,3
2020-06-03,17-04-57,1
2020-06-03,17-07-36,2
2020-06-03,17-08-00,3
2020-06-03,17-10-40,2
2020-06-03,17-11-03,2
2020-06-03,17-13-44,2
2020-06-03,17-14-06,1
2020-06-03,17-16-48,1
2020-06-03,17-17-09,1
2020-06-03,17-19-52,2
2020-06-03,17-20-12,4
2020-06-03,17-22-56,3
2020-06-03,17-23-15,12
2020-06-03,17-26-00,1
2020-06-03,17-26-18,1
2020-06-03,17-29-04,1
2020-06-03,17-29-21,4
2020-06-03,17-32-08,6
2020-06-03,17-32-24,2
2020-06-03,17-35-12,4
2020-06-03,17-35-27,4
2020-06-03,17-38-16,2
2020-06-03,17-38-30,3
2020-06-03,17-41-20,4
2020-06-03,17-41-33,3
2020-06-03,17-44-24,3
2020-06-03,17-44-36,2
2020-06-03,17-47-28,4
2020-06-03,17-47-39,3
2020-06-03,17-50-32,4
2020-06-03,17-50-42,3
2020-06-03,17-53-36,3
2020-06-03,17-53-45,2
2020-06-03,17-56-40,0
2020-06-03,17-56-48,0
2020-06-03,17-59-44,4
2020-06-03,17-59-51,4
2020-06-03,18-02-48,3
2020-06-03,18-02-54,4
2020-06-03,18-05-52,4
2020-06-03,18-05-57,2
2020-06-03,18-08-56,3
2020-06-03,18-09-00,2
2020-06-03,18-12-00,2
2020-06-03,18-12-03,2
2020-06-03,18-15-04,4
2020-06-03,18-15-06,1
2020-06-03,18-18-08,1
2020-06-03,18-18-09,4
2020-06-03,18-21-12,1
2020-06-03,18-24-15,1
2020-06-03,18-24-16,1
